year,country_code,country,player_name,player_name_norm,position,dob,age_at_tournament,caps,goals,club,club_country,data_tier
2026,AUT,Austria,Michael Svoboda,michael svoboda,DF,1998-10-15,27,4,0,Venezia,,
2026,AUT,Austria,Alessandro Schöpf,alessandro schopf,MF,1994-02-07,32,35,6,Wolfsberger AC,,
2026,JOR,Jordan,Yazeed Abulaila,yazeed abulaila,GK,1993-01-08,33,76,0,Al-Hussein,,
2026,JOR,Jordan,Mohammad Abu Hashish,mohammad abu hashish,DF,1995-05-09,31,56,1,Al-Karma,,
2026,JOR,Jordan,Abdallah Nasib,abdallah nasib,DF,1994-02-25,32,65,3,Al-Zawraa,,
2026,JOR,Jordan,Husam Abu Dahab,husam abu dahab,DF,2000-05-13,26,18,0,Al-Faisaly,,
2026,JOR,Jordan,Yazan Al-Arab,yazan al-arab,DF,1996-01-31,30,80,3,FC Seoul,,
2026,JOR,Jordan,Amer Jamous,amer jamous,MF,2002-07-03,23,19,1,Al-Zawraa,,
2026,JOR,Jordan,Mohammad Abu Zrayq,mohammad abu zrayq,FW,1997-12-30,28,41,5,Raja Casablanca,,
2026,JOR,Jordan,Noor Al-Rawabdeh,noor al-rawabdeh,MF,1997-02-24,29,68,3,Selangor,,
2026,JOR,Jordan,Ali Olwan,ali olwan,FW,2000-03-26,26,66,29,Al-Sailiya,,
2026,JOR,Jordan,Musa Al-Taamari,musa al-taamari,FW,1997-06-10,29,92,24,Rennes,,
2026,JOR,Jordan,Odeh Al-Fakhouri,odeh al-fakhouri,FW,2005-11-22,20,10,1,Pyramids,,
2026,JOR,Jordan,Nour Bani Attiah,nour bani attiah,GK,1993-01-25,33,5,0,Al-Faisaly,,
2026,JOR,Jordan,Mahmoud Al-Mardi,mahmoud al-mardi,FW,1993-10-06,32,89,9,Al-Hussein,,
2026,JOR,Jordan,Rajaei Ayed,rajaei ayed,MF,1993-07-25,32,72,0,Al-Hussein,,
2026,JOR,Jordan,Ibrahim Sadeh,ibrahim sadeh,MF,2000-04-27,26,57,3,Al-Karma,,
2026,JOR,Jordan,Mo Abualnadi,mo abualnadi,DF,2001-02-08,25,18,0,Selangor,,
2026,JOR,Jordan,Salim Obaid,salim obaid,DF,1992-01-17,34,11,0,Al-Hussein,,
2026,JOR,Jordan,Mohammad Taha,mohammad taha,MF,2005-07-13,20,2,0,Al-Hussein,,
2026,JOR,Jordan,Saed Al-Rosan,saed al-rosan,DF,1997-02-01,29,21,2,Al-Hussein,,
2026,JOR,Jordan,Mohannad Abu Taha,mohannad abu taha,MF,2003-02-02,23,29,1,Al-Quwa Al-Jawiya,,
2026,JOR,Jordan,Nizar Al-Rashdan,nizar al-rashdan,MF,1999-03-23,27,47,4,Qatar SC,,
2026,JOR,Jordan,Abdallah Al-Fakhouri,abdallah al-fakhouri,GK,2000-01-22,26,11,0,Al-Wehdat,,
2026,JOR,Jordan,Ihsan Haddad ( captain ),ihsan haddad ( captain ),DF,1994-02-05,32,92,2,Al-Hussein,,
2026,JOR,Jordan,Ali Azaizeh,ali azaizeh,FW,2004-04-13,22,4,0,Al-Shabab,,
2026,JOR,Jordan,Mohammad Al-Dawoud,mohammad al-dawoud,MF,1992-04-12,34,13,1,Al-Wehdat,,
2026,JOR,Jordan,Anas Badawi,anas badawi,DF,1997-09-13,28,1,0,Al-Faisaly,,
2026,COL,Colombia,David Ospina,david ospina,GK,1988-08-31,37,130,0,Atlético Nacional,,
2026,COL,Colombia,Daniel Muñoz,daniel munoz,DF,1996-05-26,30,46,3,Crystal Palace,,
2026,COL,Colombia,Jhon Lucumí,jhon lucumi,DF,1998-06-26,27,37,1,Bologna,,
2026,COL,Colombia,Santiago Arias,santiago arias,DF,1992-01-13,34,68,0,Independiente,,
2026,COL,Colombia,Kevin Castaño,kevin castano,MF,2000-09-29,25,25,0,River Plate,,
2026,COL,Colombia,Richard Ríos,richard rios,MF,2000-06-02,26,32,2,Benfica,,
2026,COL,Colombia,Luis Díaz,luis diaz,FW,1997-01-13,29,74,22,Bayern Munich,,
2026,COL,Colombia,Jorge Carrascal,jorge carrascal,MF,1998-05-25,28,24,2,Flamengo,,
2026,COL,Colombia,Jhon Córdoba,jhon cordoba,FW,1993-05-11,33,21,6,Krasnodar,,
2026,COL,Colombia,James Rodríguez ( captain ),james rodriguez ( captain ),MF,1991-07-12,34,126,31,Minnesota United FC,,
2026,COL,Colombia,Jhon Arias,jhon arias,MF,1997-09-21,28,38,6,Palmeiras,,
2026,COL,Colombia,Camilo Vargas,camilo vargas,GK,1989-03-09,37,42,0,Atlas,,
2026,COL,Colombia,Yerry Mina,yerry mina,DF,1994-09-23,31,54,8,Cagliari,,
2026,COL,Colombia,Gustavo Puerta,gustavo puerta,DF,2003-07-23,22,6,1,Racing Santander,,
2026,COL,Colombia,Juan Portilla,juan portilla,MF,1998-09-12,27,10,0,Athletico Paranaense,,
2026,COL,Colombia,Jefferson Lerma,jefferson lerma,MF,1994-10-25,31,65,5,Crystal Palace,,
2026,COL,Colombia,Johan Mojica,johan mojica,DF,1992-08-21,33,45,1,Mallorca,,
2026,COL,Colombia,Willer Ditta,willer ditta,DF,1998-01-23,28,5,0,Cruz Azul,,
2026,COL,Colombia,Cucho Hernández,cucho hernandez,FW,1999-04-20,27,9,2,Real Betis,,
2026,COL,Colombia,Juan Fernando Quintero,juan fernando quintero,MF,1993-01-18,33,49,6,River Plate,,
2026,COL,Colombia,Jaminton Campaz,jaminton campaz,FW,2000-05-24,26,10,1,Rosario Central,,
2026,COL,Colombia,Deiver Machado,deiver machado,DF,1993-09-02,32,15,0,Nantes,,
2026,COL,Colombia,Davinson Sánchez,davinson sanchez,DF,1996-06-12,29,79,4,Galatasaray,,
2026,COL,Colombia,Álvaro Montero,alvaro montero,GK,1995-03-29,31,12,0,Vélez Sarsfield,,
2026,COL,Colombia,Luis Suárez,luis suarez,FW,1997-12-02,28,12,5,Sporting CP,,
2026,COL,Colombia,Andrés Gómez,andres gomez,FW,2002-09-12,23,8,2,Vasco da Gama,,
2026,COD,DR Congo,Lionel Mpasi,lionel mpasi,GK,1994-08-01,31,29,0,Le Havre,,
2026,COD,DR Congo,Aaron Wan-Bissaka,aaron wan-bissaka,DF,1997-11-26,28,12,0,West Ham United,,
2026,COD,DR Congo,Steve Kapuadi,steve kapuadi,DF,1998-04-30,28,4,0,Widzew Łódź,,
2026,COD,DR Congo,Axel Tuanzebe,axel tuanzebe,DF,1997-11-14,28,14,1,Burnley,,
2026,COD,DR Congo,Dylan Batubinsika,dylan batubinsika,DF,1996-02-15,30,14,1,AEL,,
2026,COD,DR Congo,Ngal'ayel Mukau,ngal'ayel mukau,MF,2004-11-03,21,14,0,Lille,,
2026,COD,DR Congo,Nathanaël Mbuku,nathanael mbuku,MF,2002-03-16,24,19,2,Montpellier,,
2026,COD,DR Congo,Samuel Moutoussamy,samuel moutoussamy,MF,1996-08-12,29,58,0,Atromitos,,
2026,COD,DR Congo,Brian Cipenga,brian cipenga,FW,1998-03-11,28,8,0,Castellón,,
2026,COD,DR Congo,Théo Bongonda,theo bongonda,MF,1995-11-20,30,38,7,Spartak Moscow,,
2026,COD,DR Congo,Gaël Kakuta,gael kakuta,FW,1991-06-21,34,31,5,AEL,,
2026,COD,DR Congo,Joris Kayembe,joris kayembe,DF,1994-08-08,31,26,1,Genk,,
2026,COD,DR Congo,Meschak Elia,meschak elia,FW,1997-08-06,28,69,12,Alanyaspor,,
2026,COD,DR Congo,Noah Sadiki,noah sadiki,MF,2004-12-17,21,20,0,Sunderland,,
2026,COD,DR Congo,Aaron Tshibola,aaron tshibola,MF,1995-01-02,31,17,1,Kilmarnock,,
2026,COD,DR Congo,Timothy Fayulu,timothy fayulu,GK,1999-07-24,26,3,0,Noah,,
2026,COD,DR Congo,Cédric Bakambu,cedric bakambu,FW,1991-04-11,35,70,21,Real Betis,,
2026,COD,DR Congo,Charles Pickel,charles pickel,MF,1997-05-15,29,34,1,Espanyol,,
2026,COD,DR Congo,Fiston Mayele,fiston mayele,FW,1994-06-24,31,37,6,Pyramids,,
2026,COD,DR Congo,Yoane Wissa,yoane wissa,FW,1996-09-03,29,38,9,Newcastle United,,
2026,COD,DR Congo,Matthieu Epolo,matthieu epolo,GK,2005-01-15,21,1,0,Standard Liège,,
2026,COD,DR Congo,Chancel Mbemba ( captain ),chancel mbemba ( captain ),DF,1994-08-08,31,109,7,Lille,,
2026,COD,DR Congo,Simon Banza,simon banza,FW,1996-08-13,29,15,2,Al Jazira,,
2026,COD,DR Congo,Gédéon Kalulu,gedeon kalulu,DF,1997-08-29,28,28,0,Aris Limassol,,
2026,COD,DR Congo,Edo Kayembe,edo kayembe,MF,1998-06-03,28,43,2,Watford,,
2026,COD,DR Congo,Arthur Masuaku,arthur masuaku,DF,1993-11-07,32,45,4,Lens,,
2026,POR,Portugal,Diogo Costa,diogo costa,GK,1999-09-19,26,43,0,Porto,,
2026,POR,Portugal,Nélson Semedo,nelson semedo,DF,1993-11-16,32,50,0,Fenerbahçe,,
2026,POR,Portugal,Rúben Dias,ruben dias,DF,1997-05-14,29,76,3,Manchester City,,
2026,POR,Portugal,Tomás Araújo,tomas araujo,DF,2002-05-16,24,5,0,Benfica,,
2026,POR,Portugal,Diogo Dalot,diogo dalot,DF,1999-03-18,27,35,3,Manchester United,,
2026,POR,Portugal,Matheus Nunes,matheus nunes,MF,1998-08-27,27,20,2,Manchester City,,
2026,POR,Portugal,Cristiano Ronaldo ( captain ),cristiano ronaldo ( captain ),FW,1985-02-05,41,228,143,Al-Nassr,,
2026,POR,Portugal,Bruno Fernandes,bruno fernandes,MF,1994-09-08,31,89,29,Manchester United,,
2026,POR,Portugal,Gonçalo Ramos,goncalo ramos,FW,2001-06-20,24,25,10,Paris Saint-Germain,,
2026,POR,Portugal,Bernardo Silva,bernardo silva,MF,1994-08-10,31,109,14,Manchester City,,
2026,POR,Portugal,João Félix,joao felix,FW,1999-11-10,26,54,12,Al-Nassr,,
2026,POR,Portugal,José Sá,jose sa,GK,1993-01-17,33,5,0,Wolverhampton Wanderers,,
2026,POR,Portugal,Renato Veiga,renato veiga,DF,2003-07-29,22,13,1,Villarreal,,
2026,POR,Portugal,Gonçalo Inácio,goncalo inacio,DF,2001-08-25,24,22,2,Sporting CP,,
2026,POR,Portugal,João Neves,joao neves,MF,2004-09-27,21,22,3,Paris Saint-Germain,,
2026,POR,Portugal,Francisco Trincão,francisco trincao,FW,1999-12-29,26,18,3,Sporting CP,,
2026,POR,Portugal,Rafael Leão,rafael leao,FW,1999-06-10,27,44,5,Milan,,
2026,POR,Portugal,Pedro Neto,pedro neto,FW,2000-03-09,26,25,3,Chelsea,,
2026,POR,Portugal,Gonçalo Guedes,goncalo guedes,FW,1996-11-29,29,34,8,Real Sociedad,,
2026,POR,Portugal,João Cancelo,joao cancelo,DF,1994-05-27,32,68,12,Barcelona,,
2026,POR,Portugal,Rúben Neves,ruben neves,MF,1997-03-13,29,67,1,Al-Hilal,,
2026,POR,Portugal,Rui Silva,rui silva,GK,1994-02-07,32,3,0,Sporting CP,,
2026,POR,Portugal,Vitinha,vitinha,MF,2000-02-13,26,38,0,Paris Saint-Germain,,
2026,POR,Portugal,Samú Costa,samu costa,DF,2000-11-27,25,6,0,Mallorca,,
2026,POR,Portugal,Nuno Mendes,nuno mendes,DF,2002-06-19,23,44,1,Paris Saint-Germain,,
2026,POR,Portugal,Francisco Conceição,francisco conceicao,FW,2002-12-14,23,17,4,Juventus,,
2026,UZB,Uzbekistan,Utkir Yusupov,utkir yusupov,GK,1991-01-04,35,40,0,Navbahor Namangan,,
2026,UZB,Uzbekistan,Abdukodir Khusanov,abdukodir khusanov,DF,2004-02-29,22,27,0,Manchester City,,
2026,UZB,Uzbekistan,Khojiakbar Alijonov,khojiakbar alijonov,DF,1997-04-19,29,40,2,Pakhtakor,,
2026,UZB,Uzbekistan,Farrukh Sayfiev,farrukh sayfiev,DF,1991-01-17,35,46,1,Neftchi Fergana,,
2026,UZB,Uzbekistan,Rustam Ashurmatov,rustam ashurmatov,DF,1996-07-07,29,49,1,Esteghlal,,
2026,UZB,Uzbekistan,Akmal Mozgovoy,akmal mozgovoy,MF,1999-04-02,27,25,1,Pakhtakor,,
2026,UZB,Uzbekistan,Otabek Shukurov,otabek shukurov,MF,1996-06-22,29,84,9,Baniyas,,
2026,UZB,Uzbekistan,Jamshid Iskanderov,jamshid iskanderov,MF,1993-10-16,32,38,4,Neftchi Fergana,,
2026,UZB,Uzbekistan,Odiljon Hamrobekov,odiljon hamrobekov,MF,1996-02-13,30,72,1,Tractor,,
2026,UZB,Uzbekistan,Jaloliddin Masharipov,jaloliddin masharipov,MF,1993-09-01,32,74,12,Esteghlal,,
2026,UZB,Uzbekistan,Oston Urunov,oston urunov,MF,2000-12-19,25,42,10,Persepolis,,
2026,UZB,Uzbekistan,Abduvohid Nematov,abduvohid nematov,GK,2001-03-20,25,8,0,Nasaf,,
2026,UZB,Uzbekistan,Sherzod Nasrullaev,sherzod nasrullaev,DF,1998-07-23,27,31,2,Nasaf,,
2026,UZB,Uzbekistan,Eldor Shomurodov ( captain ),eldor shomurodov ( captain ),FW,1995-06-29,30,92,44,İstanbul Başakşehir,,
2026,UZB,Uzbekistan,Umar Eshmurodov,umar eshmurodov,DF,1992-11-30,33,29,0,Nasaf,,
2026,UZB,Uzbekistan,Botirali Ergashev,botirali ergashev,GK,1995-06-23,30,2,0,Neftchi Fergana,,
2026,UZB,Uzbekistan,Dostonbek Khamdamov,dostonbek khamdamov,MF,1996-07-24,29,34,5,Pakhtakor,,
2026,UZB,Uzbekistan,Abdulla Abdullaev,abdulla abdullaev,DF,1997-09-01,28,17,0,Dibba,,
2026,UZB,Uzbekistan,Azizjon Ganiev,azizjon ganiev,MF,1998-02-22,28,19,0,Al Bataeh,,
2026,UZB,Uzbekistan,Azizbek Amonov,azizbek amonov,FW,1997-10-30,28,12,2,Dinamo Samarqand,,
2026,UZB,Uzbekistan,Igor Sergeev,igor sergeev,FW,1993-04-30,33,83,25,Persepolis,,
2026,UZB,Uzbekistan,Abbosbek Fayzullaev,abbosbek fayzullaev,MF,2003-10-03,22,32,8,İstanbul Başakşehir,,
2026,UZB,Uzbekistan,Sherzod Esanov,sherzod esanov,MF,2003-02-01,23,1,0,Bukhara,,
2026,UZB,Uzbekistan,Bekhruz Karimov,bekhruz karimov,DF,2007-08-07,18,2,0,Surkhon Termiz,,
2026,UZB,Uzbekistan,Avazbek Ulmasaliev,avazbek ulmasaliev,DF,2000-03-27,26,0,0,AGMK,,
2026,UZB,Uzbekistan,Jakhongir Urozov,jakhongir urozov,DF,2004-01-18,22,4,0,Dinamo Samarqand,,
2026,CRO,Croatia,Dominik Livaković,dominik livakovic,GK,1995-01-09,31,75,0,Dinamo Zagreb,,
2026,CRO,Croatia,Josip Stanišić,josip stanisic,DF,2000-04-02,26,31,0,Bayern Munich,,
2026,CRO,Croatia,Marin Pongračić,marin pongracic,DF,1997-09-11,28,20,0,Fiorentina,,
2026,CRO,Croatia,Joško Gvardiol,josko gvardiol,DF,2002-01-23,24,48,4,Manchester City,,
2026,CRO,Croatia,Duje Ćaleta-Car,duje caleta-car,DF,1996-09-17,29,38,1,Real Sociedad,,
2026,CRO,Croatia,Josip Šutalo,josip sutalo,DF,2000-02-28,26,33,0,Ajax,,
2026,CRO,Croatia,Nikola Moro,nikola moro,MF,1998-03-12,28,10,0,Bologna,,
2026,CRO,Croatia,Mateo Kovačić,mateo kovacic,MF,1994-05-06,32,113,5,Manchester City,,
2026,CRO,Croatia,Andrej Kramarić,andrej kramaric,FW,1991-06-19,34,116,36,TSG Hoffenheim,,
2026,CRO,Croatia,Luka Modrić ( captain ),luka modric ( captain ),MF,1985-09-09,40,198,29,Milan,,
2026,CRO,Croatia,Ante Budimir,ante budimir,FW,1991-07-22,34,38,6,Osasuna,,
2026,CRO,Croatia,Ivor Pandur,ivor pandur,GK,2000-03-25,26,0,0,Hull City,,
2026,CRO,Croatia,Nikola Vlašić,nikola vlasic,MF,1997-10-04,28,63,10,Torino,,
2026,CRO,Croatia,Ivan Perišić,ivan perisic,FW,1989-02-02,37,154,38,PSV Eindhoven,,
2026,CRO,Croatia,Mario Pašalić,mario pasalic,MF,1995-02-09,31,85,12,Atalanta,,
2026,CRO,Croatia,Martin Baturina,martin baturina,MF,2003-02-16,23,19,1,Como,,
2026,CRO,Croatia,Petar Sučić,petar sucic,MF,2003-10-25,22,17,1,Inter Milan,,
2026,CRO,Croatia,Kristijan Jakić,kristijan jakic,DF,1997-05-14,29,17,2,FC Augsburg,,
2026,CRO,Croatia,Toni Fruk,toni fruk,MF,2001-03-09,25,7,1,Rijeka,,
2026,CRO,Croatia,Igor Matanović,igor matanovic,FW,2003-03-31,23,9,2,SC Freiburg,,
2026,CRO,Croatia,Luka Sučić,luka sucic,MF,2002-09-08,23,21,1,Real Sociedad,,
2026,CRO,Croatia,Luka Vušković,luka vuskovic,DF,2007-02-24,19,5,1,Hamburger SV,,
2026,CRO,Croatia,Dominik Kotarski,dominik kotarski,GK,2000-02-10,26,4,0,Copenhagen,,
2026,CRO,Croatia,Marco Pašalić,marco pasalic,FW,2000-09-14,25,15,1,Orlando City SC,,
2026,CRO,Croatia,Martin Erlić,martin erlic,DF,1998-01-24,28,13,1,Midtjylland,,
2026,CRO,Croatia,Petar Musa,petar musa,FW,1998-03-04,28,11,1,FC Dallas,,
2026,ENG,England,Jordan Pickford,jordan pickford,GK,1994-03-07,32,84,0,Everton,,
2026,ENG,England,Ezri Konsa,ezri konsa,DF,1997-10-23,28,20,1,Aston Villa,,
2026,ENG,England,Nico O'Reilly,nico o'reilly,DF,2005-03-21,21,5,0,Manchester City,,
2026,ENG,England,Declan Rice,declan rice,MF,1999-01-14,27,73,7,Arsenal,,
2026,ENG,England,John Stones,john stones,DF,1994-05-28,32,89,3,Manchester City,,
2026,ENG,England,Marc Guéhi,marc guehi,DF,2000-07-13,25,29,1,Manchester City,,
2026,ENG,England,Bukayo Saka,bukayo saka,FW,2001-09-05,24,49,14,Arsenal,,
2026,ENG,England,Elliot Anderson,elliot anderson,MF,2002-11-06,23,9,0,Nottingham Forest,,
2026,ENG,England,Harry Kane ( captain ),harry kane ( captain ),FW,1993-07-28,32,114,79,Bayern Munich,,
2026,ENG,England,Jude Bellingham,jude bellingham,MF,2003-06-29,22,48,6,Real Madrid,,
2026,ENG,England,Marcus Rashford,marcus rashford,FW,1997-10-31,28,72,18,Barcelona,,
2026,ENG,England,Tino Livramento,tino livramento,DF,2002-11-12,23,6,0,Newcastle United,,
2026,ENG,England,Dean Henderson,dean henderson,GK,1997-03-12,29,5,0,Crystal Palace,,
2026,ENG,England,Jordan Henderson,jordan henderson,MF,1990-06-17,35,90,3,Brentford,,
2026,ENG,England,Dan Burn,dan burn,DF,1992-05-09,34,8,0,Newcastle United,,
2026,ENG,England,Kobbie Mainoo,kobbie mainoo,MF,2005-04-19,21,14,0,Manchester United,,
2026,ENG,England,Morgan Rogers,morgan rogers,MF,2002-07-26,23,15,1,Aston Villa,,
2026,ENG,England,Anthony Gordon,anthony gordon,FW,2001-02-24,25,19,3,Newcastle United,,
2026,ENG,England,Ollie Watkins,ollie watkins,FW,1995-12-30,30,22,7,Aston Villa,,
2026,ENG,England,Noni Madueke,noni madueke,FW,2002-03-10,24,11,1,Arsenal,,
2026,ENG,England,Eberechi Eze,eberechi eze,MF,1998-06-29,27,17,3,Arsenal,,
2026,ENG,England,Ivan Toney,ivan toney,FW,1996-03-16,30,8,1,Al-Ahli,,
2026,ENG,England,James Trafford,james trafford,GK,2002-10-10,23,2,0,Manchester City,,
2026,ENG,England,Reece James,reece james,DF,1999-12-08,26,24,1,Chelsea,,
2026,ENG,England,Djed Spence,djed spence,DF,2000-08-09,25,6,0,Tottenham Hotspur,,
2026,ENG,England,Jarell Quansah,jarell quansah,DF,2003-01-29,23,3,0,Bayer Leverkusen,,
2026,GHA,Ghana,Lawrence Ati-Zigi,lawrence ati-zigi,GK,1996-11-29,29,29,0,St. Gallen,,
2026,GHA,Ghana,Alidu Seidu,alidu seidu,DF,2000-06-04,26,24,1,Rennes,,
2026,GHA,Ghana,Caleb Yirenkyi,caleb yirenkyi,MF,2006-01-15,20,11,1,Nordsjælland,,
2026,GHA,Ghana,Jonas Adjetey,jonas adjetey,DF,2003-12-13,22,10,0,VfL Wolfsburg,,
2026,GHA,Ghana,Thomas Partey,thomas partey,MF,1993-06-13,32,57,15,Villarreal,,
2026,GHA,Ghana,Abdul Mumin,abdul mumin,DF,1998-06-06,28,5,0,Rayo Vallecano,,
2026,GHA,Ghana,Abdul Fatawu,abdul fatawu,FW,2004-03-08,22,28,3,Leicester City,,
2026,GHA,Ghana,Kwasi Sibo,kwasi sibo,MF,1998-06-24,27,8,0,Oviedo,,
2026,GHA,Ghana,Jordan Ayew ( captain ),jordan ayew ( captain ),FW,1991-09-11,34,120,34,Leicester City,,
2026,GHA,Ghana,Brandon Thomas-Asante,brandon thomas-asante,FW,1998-12-29,27,8,1,Coventry City,,
2026,GHA,Ghana,Antoine Semenyo,antoine semenyo,MF,2000-01-07,26,34,3,Manchester City,,
2026,GHA,Ghana,Joseph Anang,joseph anang,GK,2000-06-08,26,1,0,St Patrick's Athletic,,
2026,GHA,Ghana,Christopher Bonsu Baah,christopher bonsu baah,FW,2004-12-14,21,9,0,Al-Qadsiah,,
2026,GHA,Ghana,Gideon Mensah,gideon mensah,DF,1998-07-18,27,40,0,Auxerre,,
2026,GHA,Ghana,Elisha Owusu,elisha owusu,MF,1997-11-07,28,20,0,Auxerre,,
2026,GHA,Ghana,Benjamin Asare,benjamin asare,GK,1992-07-13,33,11,0,Hearts of Oak,,
2026,GHA,Ghana,Abdul Rahman Baba,abdul rahman baba,DF,1994-07-02,31,51,1,PAOK,,
2026,GHA,Ghana,Jerome Opoku,jerome opoku,DF,1998-10-14,27,11,1,İstanbul Başakşehir,,
2026,GHA,Ghana,Iñaki Williams,inaki williams,FW,1994-06-15,31,26,2,Athletic Bilbao,,
2026,GHA,Ghana,Augustine Boakye,augustine boakye,MF,2000-11-03,25,0,0,Saint-Étienne,,
2026,GHA,Ghana,Kojo Peprah Oppong,kojo peprah oppong,DF,2004-06-04,22,4,0,Nice,,
2026,GHA,Ghana,Kamaldeen Sulemana,kamaldeen sulemana,FW,2002-02-15,24,28,1,Atalanta,,
2026,GHA,Ghana,Derrick Luckassen,derrick luckassen,DF,1995-07-03,30,1,0,Pafos,,
2026,GHA,Ghana,Ernest Nuamah,ernest nuamah,FW,2003-11-01,22,18,4,Lyon,,
2026,GHA,Ghana,Prince Kwabena Adu,prince kwabena adu,FW,2003-09-23,22,5,0,Viktoria Plzeň,,
2026,GHA,Ghana,Marvin Senaya,marvin senaya,DF,2001-01-28,25,2,0,Auxerre,,
2026,PAN,Panama,Luis Mejía,luis mejia,GK,1991-03-16,35,56,0,Nacional,,
2026,PAN,Panama,César Blackman,cesar blackman,DF,1998-04-02,28,40,3,Slovan Bratislava,,
2026,PAN,Panama,José Córdoba,jose cordoba,DF,2001-06-03,25,32,1,Norwich City,,
2026,PAN,Panama,Fidel Escobar,fidel escobar,DF,1995-01-09,31,99,4,Saprissa,,
2026,PAN,Panama,Edgardo Fariña,edgardo farina,DF,2001-10-19,24,18,0,Pari Nizhny Novgorod,,
2026,PAN,Panama,Cristian Martínez,cristian martinez,MF,1997-02-06,29,66,2,Ironi Kiryat Shmona,,
2026,PAN,Panama,José Luis Rodríguez,jose luis rodriguez,MF,1998-06-19,27,70,8,Juárez,,
2026,PAN,Panama,Adalberto Carrasquilla,adalberto carrasquilla,MF,1998-11-28,27,73,3,Pumas UNAM,,
2026,PAN,Panama,Tomás Rodríguez,tomas rodriguez,FW,1999-03-09,27,13,4,Saprissa,,
2026,PAN,Panama,Ismael Díaz,ismael diaz,MF,1997-05-12,29,57,17,León,,
2026,PAN,Panama,Yoel Bárcenas,yoel barcenas,MF,1993-10-23,32,104,10,Mazatlán,,
2026,PAN,Panama,César Samudio,cesar samudio,GK,1994-02-23,32,5,0,Marathón,,
2026,PAN,Panama,Jiovany Ramos,jiovany ramos,DF,1997-01-26,29,23,2,Puerto Cabello,,
2026,PAN,Panama,Carlos Harvey,carlos harvey,DF,2000-02-03,26,28,3,Minnesota United FC,,
2026,PAN,Panama,Eric Davis,eric davis,DF,1991-03-31,35,107,9,Plaza Amador,,
2026,PAN,Panama,Andrés Andrade,andres andrade,DF,1998-10-16,27,50,1,LASK,,
2026,PAN,Panama,José Fajardo,jose fajardo,FW,1993-08-18,32,68,17,Universidad Católica,,
2026,PAN,Panama,Cecilio Waterman,cecilio waterman,FW,1991-04-13,35,55,15,Universidad de Concepción,,
2026,PAN,Panama,Alberto Quintero,alberto quintero,MF,1987-12-18,38,141,7,Plaza Amador,,
2026,PAN,Panama,Aníbal Godoy ( captain ),anibal godoy ( captain ),MF,1990-02-10,36,159,4,San Diego FC,,
2026,PAN,Panama,César Yanis,cesar yanis,MF,1996-01-28,30,56,5,Cobresal,,
2026,PAN,Panama,Orlando Mosquera,orlando mosquera,GK,1994-12-25,31,48,0,Al-Fayha,,
2026,PAN,Panama,Michael Amir Murillo,michael amir murillo,DF,1996-02-11,30,94,9,Beşiktaş,,
2026,PAN,Panama,Azarias Londoño,azarias londono,FW,2001-06-21,24,11,0,Universidad Católica,,
2026,PAN,Panama,Roderick Miller,roderick miller,DF,1992-04-03,34,50,2,Turan Tovuz,,
2026,PAN,Panama,Jorge Gutiérrez,jorge gutierrez,DF,1998-09-01,27,18,0,Deportivo La Guaira,,
